   r (Ang),     Zr-Zr,     Zr-O ,     O-O  
   0.60000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.64000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.68000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.70000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.72000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.74000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.76000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.78000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.80000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.82000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.84000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.86000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.88000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.90000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.92000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.94000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.96000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.98000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.00000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.02000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.04000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.06000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.08000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.10000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.12000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.14000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.16000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.18000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.20000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.22000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.24000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.26000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.28000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.30000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.32000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.34000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.36000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.38000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.40000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.42000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.44000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.46000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.48000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.50000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.52000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.54000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.56000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.58000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.60000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.64000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.68000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.70000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.72000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.74000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.76000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.78000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.80000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.82000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.84000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.86000 ,         0.000000000000000 ,         0.374177123023448 ,         0.000000000000000 , 
   1.88000 ,         0.000000000000000 ,         0.366258329213365 ,         0.000000000000000 , 
   1.90000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.92000 ,         0.000000000000000 ,         0.175578334168893 ,         0.000000000000000 , 
   1.94000 ,         0.000000000000000 ,         0.343953709814813 ,         0.000000000000000 , 
   1.96000 ,         0.000000000000000 ,         1.516365542405253 ,         0.000000000000000 , 
   1.98000 ,         0.000000000000000 ,         1.816083951758255 ,         0.000000000000000 , 
   2.00000 ,         0.000000000000000 ,         2.589009719684381 ,         0.000000000000000 , 
   2.02000 ,         0.000000000000000 ,         3.965619401276894 ,         0.000000000000000 , 
   2.04000 ,         0.000000000000000 ,         5.288011759526881 ,         0.000000000000000 , 
   2.06000 ,         0.000000000000000 ,         5.948453398572553 ,         0.000000000000000 , 
   2.08000 ,         0.000000000000000 ,         7.330664988298881 ,         0.000000000000000 , 
   2.10000 ,         0.000000000000000 ,         7.778776726322839 ,         0.000000000000000 , 
   2.12000 ,         0.000000000000000 ,         7.632700745879998 ,         0.000000000000000 , 
   2.14000 ,         0.000000000000000 ,         7.914703097056234 ,         0.000000000000000 , 
   2.16000 ,         0.000000000000000 ,         8.185000592514628 ,         0.000000000000000 , 
   2.18000 ,         0.000000000000000 ,         7.218336849678676 ,         0.000000000000000 , 
   2.20000 ,         0.000000000000000 ,         7.087691818026308 ,         0.000000000000000 , 
   2.22000 ,         0.000000000000000 ,         6.041242292642392 ,         0.000000000000000 , 
   2.24000 ,         0.000000000000000 ,         5.159865463994403 ,         0.000000000000000 , 
   2.26000 ,         0.000000000000000 ,         4.308603333345329 ,         0.000000000000000 , 
   2.28000 ,         0.000000000000000 ,         3.610794961375990 ,         0.000000000000000 , 
   2.30000 ,         0.000000000000000 ,         2.814146718338434 ,         0.000000000000000 , 
   2.32000 ,         0.000000000000000 ,         1.924060092844286 ,         0.000000000000000 , 
   2.34000 ,         0.000000000000000 ,         1.536690131671979 ,         0.000000000000000 , 
   2.36000 ,         0.000000000000000 ,         1.278331199648952 ,         0.232423854481628 , 
   2.38000 ,         0.000000000000000 ,         0.685602021175652 ,         0.228534007058551 , 
   2.40000 ,         0.000000000000000 ,         0.561852498270853 ,         0.224740999308341 , 
   2.42000 ,         0.000000000000000 ,         0.994687394470258 ,         0.110520821607806 , 
   2.44000 ,         0.000000000000000 ,         0.761015083087540 ,         0.326149321323231 , 
   2.46000 ,         0.000000000000000 ,         0.000000000000000 ,         0.641735334617332 , 
   2.48000 ,         0.000000000000000 ,         0.000000000000000 ,         1.157615354030034 , 
   2.50000 ,         0.000000000000000 ,         0.000000000000000 ,         1.242728393602616 , 
   2.52000 ,         0.000000000000000 ,         0.000000000000000 ,         2.751932084372138 , 
   2.54000 ,         0.000000000000000 ,         0.000000000000000 ,         2.708765414391132 , 
   2.56000 ,         0.000000000000000 ,         0.000000000000000 ,         2.962896110158793 , 
   2.58000 ,         0.000000000000000 ,         0.000000000000000 ,         3.208851814807886 , 
   2.60000 ,         0.000000000000000 ,         0.000000000000000 ,         2.968179525904460 , 
   2.62000 ,         0.000000000000000 ,         0.000000000000000 ,         3.771660629571820 , 
   2.64000 ,         0.000000000000000 ,         0.000000000000000 ,         2.507443419739867 , 
   2.66000 ,         0.000000000000000 ,         0.000000000000000 ,         2.195448384162398 , 
   2.68000 ,         0.000000000000000 ,         0.000000000000000 ,         2.433153282267333 , 
   2.70000 ,         0.000000000000000 ,         0.000000000000000 ,         2.841173614860887 , 
   2.72000 ,         0.000000000000000 ,         0.000000000000000 ,         2.624573857177916 , 
   2.74000 ,         0.000000000000000 ,         0.000000000000000 ,         2.758825509786444 , 
   2.76000 ,         0.000000000000000 ,         0.000000000000000 ,         2.549050848348394 , 
   2.78000 ,         0.000000000000000 ,         0.000000000000000 ,         2.680006343431790 , 
   2.80000 ,         0.000000000000000 ,         0.000000000000000 ,         2.229067211406368 , 
   2.82000 ,         0.000000000000000 ,         0.000000000000000 ,         2.278952655584368 , 
   2.84000 ,         0.000000000000000 ,         0.000000000000000 ,         2.407465589898748 , 
   2.86000 ,         0.000000000000000 ,         0.000000000000000 ,         2.373912609457678 , 
   2.88000 ,         0.000000000000000 ,         0.000000000000000 ,         2.575161837274120 , 
   2.90000 ,         0.000000000000000 ,         0.000000000000000 ,         2.308877258997032 , 
   2.92000 ,         0.000000000000000 ,         0.000000000000000 ,         2.884652508114502 , 
   2.94000 ,         0.000000000000000 ,         0.000000000000000 ,         2.396243519290464 , 
   2.96000 ,         0.000000000000000 ,         0.000000000000000 ,         2.511719581071914 , 
   2.98000 ,         0.000000000000000 ,         0.000000000000000 ,         2.259460972373534 , 
   3.00000 ,         0.000000000000000 ,         0.000000000000000 ,         2.157518088163414 , 
   3.02000 ,         0.000000000000000 ,         0.000000000000000 ,         2.058068536990092 , 
   3.04000 ,         0.000000000000000 ,         0.000000000000000 ,         2.311226534466963 , 
   3.06000 ,         0.000000000000000 ,         0.000000000000000 ,         1.589866819315251 , 
   3.08000 ,         0.000000000000000 ,         0.000000000000000 ,         1.364596789853604 , 
   3.10000 ,         0.000000000000000 ,         0.000000000000000 ,         0.875579867012686 , 
   3.12000 ,         0.000000000000000 ,         0.000000000000000 ,         0.066491577016092 , 
   3.14000 ,         0.000000000000000 ,         0.000000000000000 ,         0.393883505689671 , 
   3.16000 ,         0.000000000000000 ,         0.000000000000000 ,         0.324094527650397 , 
   3.18000 ,         0.512049120013721 ,         0.000000000000000 ,         0.448042980012006 , 
   3.20000 ,         0.758502793053682 ,         0.000000000000000 ,         0.252834264351227 , 
   3.22000 ,         0.749109690402870 ,         0.000000000000000 ,         0.436980652735008 , 
   3.24000 ,         0.739889995932048 ,         0.000000000000000 ,         0.554917496949036 , 
   3.26000 ,         1.948905246209381 ,         0.000000000000000 ,         0.304516444720216 , 
   3.28000 ,         0.962605321629374 ,         0.000000000000000 ,         0.240651330407344 , 
   3.30000 ,         1.426459157020542 ,         0.000000000000000 ,         0.297178991045946 , 
   3.32000 ,         2.583761986229825 ,         0.000000000000000 ,         0.469774906587241 , 
   3.34000 ,         3.481242907602497 ,         0.000000000000000 ,         0.406145005886958 , 
   3.36000 ,         5.274548607684665 ,         0.057332050083529 ,         0.573320500835290 , 
   3.38000 ,         5.212312772298294 ,         0.000000000000000 ,         0.566555736119380 , 
   3.40000 ,         6.494955973154285 ,         0.055990999768571 ,         0.223963999074286 , 
   3.42000 ,         7.968679336283734 ,         0.110676101892830 ,         0.498042458517733 , 
   3.44000 ,         6.782360740521512 ,         0.273482287924255 ,         0.218785830339404 , 
   3.46000 ,         6.704178778534263 ,         0.378461705239837 ,         0.648791494696864 , 
   3.48000 ,         5.344629757465420 ,         0.267231487873271 ,         0.534462975746542 , 
   3.50000 ,         5.706420795480710 ,         0.422697836702275 ,         0.475535066290059 , 
   3.52000 ,         4.805943277173818 ,         0.626862166587889 ,         0.626862166587889 , 
   3.54000 ,         5.164991717158534 ,         0.413199337372683 ,         0.929698509088536 , 
   3.56000 ,         2.451418209762357 ,         1.123566679474414 ,         0.459640914330442 , 
   3.58000 ,         1.818078481498108 ,         0.858537060707440 ,         0.808034880665826 , 
   3.60000 ,         2.397245033103145 ,         1.298507726264204 ,         0.998852097126311 , 
   3.62000 ,         1.185414689323379 ,         1.432376082932417 ,         1.136022410601572 , 
   3.64000 ,         0.781615982761398 ,         1.025870977374335 ,         1.514380966600209 , 
   3.66000 ,         0.386548546133000 ,         1.159645638399001 ,         1.304601343198876 , 
   3.68000 ,         0.382358359245932 ,         1.290459462455022 ,         1.386049052266505 , 
   3.70000 ,         0.000000000000000 ,         1.512943749208526 ,         0.898310351092562 , 
   3.72000 ,         0.374179826921455 ,         1.403174350955455 ,         1.262856915859910 , 
   3.74000 ,         0.185094306739909 ,         1.665848760659183 ,         1.018018687069500 , 
   3.76000 ,         0.000000000000000 ,         1.053000144642379 ,         1.007217529657928 , 
   3.78000 ,         0.181197702670835 ,         1.313683344363552 ,         1.132485641692717 , 
   3.80000 ,         0.358590764300920 ,         1.210243829515604 ,         0.986124601827529 , 
   3.82000 ,         0.887114313159575 ,         1.197604322765426 ,         0.842758597501596 , 
   3.84000 ,         0.877897624414927 ,         1.053477149297912 ,         1.053477149297912 , 
   3.86000 ,         0.868823828359997 ,         0.999147402613997 ,         1.172912168285996 , 
   3.88000 ,         1.719779972742500 ,         1.117856982282625 ,         0.988873484326937 , 
   3.90000 ,         1.531967822964780 ,         1.489413161215758 ,         0.808538573231412 , 
   3.92000 ,         1.853347723875579 ,         1.684861567159617 ,         0.884552322758799 , 
   3.94000 ,         2.168139771742649 ,         1.667799824417423 ,         1.125764881481760 , 
   3.96000 ,         3.301991877672664 ,         1.403346548010882 ,         0.990597563301799 , 
   3.98000 ,         3.432333954883785 ,         1.348416910847201 ,         1.184972436805116 , 
   4.00000 ,         4.368981207872393 ,         1.294512950480709 ,         1.496780598993320 , 
   4.02000 ,         3.204160731785713 ,         1.121456256124999 ,         1.602080365892856 , 
   4.04000 ,         3.648392202145029 ,         1.110380235435444 ,         1.427631731274142 , 
   4.06000 ,         2.513068561921788 ,         0.824600621880587 ,         1.413601066081006 , 
   4.08000 ,         1.244245535567561 ,         1.127597516608102 ,         1.283128208554047 , 
   4.10000 ,         1.232136186015278 ,         0.731580860446571 ,         1.232136186015278 , 
   4.12000 ,         0.610101378684896 ,         0.953283404195149 ,         0.953283404195149 , 
   4.14000 ,         0.000000000000000 ,         0.641984737290346 ,         1.057386626125276 , 
   4.16000 ,         0.748031362070553 ,         0.822834498277608 ,         1.084645475002301 , 
   4.18000 ,         0.444534183425861 ,         0.926112882137211 ,         0.814979336280746 , 
   4.20000 ,         0.000000000000000 ,         1.100776531643383 ,         0.770543572150368 , 
   4.22000 ,         0.000000000000000 ,         1.381132008632863 ,         0.617874845967333 , 
   4.24000 ,         0.000000000000000 ,         1.620157755253871 ,         0.720070113446165 , 
   4.26000 ,         0.000000000000000 ,         1.676313222485936 ,         1.034320924512599 , 
   4.28000 ,         0.000000000000000 ,         1.731350753842262 ,         0.812674843640245 , 
   4.30000 ,         0.000000000000000 ,         1.610265344201751 ,         0.735121135396452 , 
   4.32000 ,         0.000000000000000 ,         2.115625896149949 ,         0.520235876102447 , 
   4.34000 ,         0.000000000000000 ,         1.546356395384130 ,         0.343634754529807 , 
   4.36000 ,         0.136195751352317 ,         1.906740518932434 ,         0.510734067571188 , 
   4.38000 ,         0.000000000000000 ,         2.327970238094224 ,         0.506080486542223 , 
   4.40000 ,         0.000000000000000 ,         1.671634063193791 ,         0.267461450111007 , 
   4.42000 ,         0.132523232393087 ,         2.186633334485930 ,         0.530092929572347 , 
   4.44000 ,         0.393996061150378 ,         2.363976366902270 ,         0.328330050958649 , 
   4.46000 ,         0.000000000000000 ,         2.245204759523825 ,         0.390470392960665 , 
   4.48000 ,         0.515989117278394 ,         2.225203068263073 ,         0.677235716427892 , 
   4.50000 ,         0.383559560443331 ,         2.716880219806928 ,         0.575339340664996 , 
   4.52000 ,         0.380172743160749 ,         2.312717520894555 ,         0.601940176671186 , 
   4.54000 ,         0.376830586818907 ,         2.260983520913439 ,         0.847868820342540 , 
   4.56000 ,         0.871575389102641 ,         1.556384623397573 ,         0.840447696634690 , 
   4.58000 ,         0.493702862373879 ,         1.851385733902046 ,         0.401133575678777 , 
   4.60000 ,         0.611773916888610 ,         1.284725225466082 ,         0.672951308577471 , 
   4.62000 ,         0.606488646086968 ,         1.212977292173937 ,         0.788435239913059 , 
   4.64000 ,         0.721525886116296 ,         0.931970936233549 ,         0.571207993175401 , 
   4.66000 ,         0.119224305136486 ,         0.864376212239523 ,         0.655733678250673 , 
   4.68000 ,         0.354622418709769 ,         0.738796705645352 ,         0.472829891613025 , 
   4.70000 ,         0.234407187684827 ,         0.703221563054482 ,         0.527416172290861 , 
   4.72000 ,         0.232424897750025 ,         0.639168468812570 ,         0.842540254343842 , 
   4.74000 ,         0.000000000000000 ,         0.835445220623252 ,         0.576169117671208 , 
   4.76000 ,         0.114267507849395 ,         0.714171924058718 ,         0.771305677983416 , 
   4.78000 ,         0.000000000000000 ,         0.849849721749281 ,         0.623223129282806 , 
   4.80000 ,         0.000000000000000 ,         1.095617126883313 ,         0.983246139510666 , 
   4.82000 ,         0.000000000000000 ,         1.030823553132463 ,         1.197984129316106 , 
   4.84000 ,         0.000000000000000 ,         1.022321963970227 ,         0.856540023866947 , 
   4.86000 ,         0.000000000000000 ,         0.931714971817473 ,         0.931714971817473 , 
   4.88000 ,         0.000000000000000 ,         1.114348193798934 ,         0.597942933257965 , 
   4.90000 ,         0.000000000000000 ,         1.213101275693516 ,         0.620029540910019 , 
   4.92000 ,         0.000000000000000 ,         1.203258723209002 ,         0.641737985711468 , 
   4.94000 ,         0.106092042090674 ,         1.538334610314775 ,         0.901782357770730 , 
   4.96000 ,         0.526190936123220 ,         1.157620059471085 ,         0.315714561673932 , 
   4.98000 ,         0.104394599076846 ,         1.357129787998997 ,         0.548071645153441 , 
   5.00000 ,         0.000000000000000 ,         1.216843086082280 ,         0.388354176409238 , 
   5.02000 ,         0.410950281770083 ,         1.155797667478357 ,         0.436634674380713 , 
   5.04000 ,         0.203847623559538 ,         0.789909541293211 ,         0.738947635403327 , 
   5.06000 ,         0.808957466640400 ,         0.758397624975375 ,         0.910077149970450 , 
   5.08000 ,         1.304225438564412 ,         0.576868943980413 ,         0.877844045187585 , 
   5.10000 ,         1.592635433617773 ,         0.647008144907220 ,         1.269131361164163 , 
   5.12000 ,         1.580217286771259 ,         0.493817902116019 ,         1.259235650395847 , 
   5.14000 ,         1.469947327864025 ,         0.465483320490275 ,         1.249455228684422 , 
   5.16000 ,         1.750289381752802 ,         0.413262770691634 ,         1.628741508019969 , 
   5.18000 ,         2.412221864676248 ,         0.313588842407912 ,         1.423210900158986 , 
   5.20000 ,         2.297953937718361 ,         0.311181262399361 ,         1.196851009228313 , 
   5.22000 ,         2.185363064773279 ,         0.308801302631007 ,         1.757792030361116 , 
   5.24000 ,         2.263004619518157 ,         0.353594471799712 ,         1.744399394211913 , 
   5.26000 ,         1.497218797761742 ,         0.467880874300544 ,         1.707765191196987 , 
   5.28000 ,         2.228846590173135 ,         0.394691583676493 ,         1.601983486686941 , 
   5.30000 ,         1.290366504610127 ,         0.529971957250588 ,         1.543831353729974 , 
   5.32000 ,         1.829546784386298 ,         0.503125365706232 ,         1.417898757899381 , 
   5.34000 ,         1.089520796329892 ,         0.431268648547249 ,         1.429996045182983 , 
   5.36000 ,         1.081405222848344 ,         0.720936815232229 ,         1.622107834272516 , 
   5.38000 ,         0.983931656717613 ,         0.916845407395957 ,         1.654794149934167 , 
   5.40000 ,         0.621508859615763 ,         0.732492584547150 ,         1.997707048764954 , 
   5.42000 ,         0.440664675896446 ,         0.991495520767004 ,         1.806725171175429 , 
   5.44000 ,         0.087486090862969 ,         0.940475476776913 ,         1.902822476269568 , 
   5.46000 ,         0.347385366754863 ,         1.237560369064201 ,         1.563234150396885 , 
   5.48000 ,         0.258640752801751 ,         0.797475654472066 ,         1.853592061745883 , 
   5.50000 ,         0.000000000000000 ,         1.219624968470778 ,         1.412197331913532 , 
   5.52000 ,         0.084968640466727 ,         0.828444244550590 ,         1.635646328984497 , 
   5.54000 ,         0.084356256529153 ,         1.244254783805011 ,         1.328611040334164 , 
   5.56000 ,         0.083750469148953 ,         1.130631333510866 ,         1.298132271808772 , 
   5.58000 ,         0.000000000000000 ,         1.143328778923210 ,         1.309631146766587 , 
   5.60000 ,         0.082558308125694 ,         1.052618428602603 ,         1.362212084073956 , 
   5.62000 ,         0.000000000000000 ,         0.942675132891473 ,         1.168097447278564 , 
   5.64000 ,         0.000000000000000 ,         0.915653499079750 ,         1.058088487825489 , 
   5.66000 ,         0.080817234603303 ,         1.070828358493758 ,         0.868785271985502 , 
   5.68000 ,         0.160498203468764 ,         1.103425148847750 ,         0.882740119078200 , 
   5.70000 ,         0.478121632231595 ,         0.916399795110557 ,         1.215225815255305 , 
   5.72000 ,         0.316522648671896 ,         1.147394601435622 ,         0.811089287221733 , 
   5.74000 ,         1.021542472912569 ,         1.159057805804645 ,         0.903672187576503 , 
   5.76000 ,         0.936425308732626 ,         1.033969611725608 ,         0.838881005739644 , 
   5.78000 ,         1.782415810566903 ,         1.007452414668250 ,         0.968704244873317 , 
   5.80000 ,         1.847107297982337 ,         1.038997855115064 ,         0.885072246949870 , 
   5.82000 ,         2.293042784337746 ,         0.993651873213023 ,         1.203847461777317 , 
   5.84000 ,         2.049627528550960 ,         1.043791796947248 ,         1.138681960306088 , 
   5.86000 ,         3.091188599918477 ,         1.017830392656084 ,         0.998981681680971 , 
   5.88000 ,         2.620898929655774 ,         1.067080278502708 ,         0.898593918739122 , 
   5.90000 ,         2.008152198226332 ,         1.041264102784024 ,         1.227204121138314 , 
   5.92000 ,         1.255863373952787 ,         1.015771846579460 ,         0.923428951435873 , 
   5.94000 ,         1.687686730474763 ,         0.880532207204224 ,         1.119009679988702 , 
   5.96000 ,         1.822151075142034 ,         0.583088344045451 ,         0.583088344045451 , 
   5.98000 ,         1.954781820093489 ,         0.705893435033760 ,         0.633494108363631 , 
   6.00000 ,         0.359587346877278 ,         0.970885836568650 ,         0.467463550940461 , 
   6.02000 ,         0.642963659914526 ,         0.464362643271602 ,         0.678683863243111 , 
   6.04000 ,         0.922584976511923 ,         0.638712676046716 ,         0.762906807500244 , 
   6.06000 ,         0.846004948780065 ,         0.546378196087125 ,         0.757879433282141 , 
   6.08000 ,         0.770410928899077 ,         0.525280178794826 ,         0.577808196674308 , 
   6.10000 ,         0.417473094674078 ,         0.382683670117905 ,         0.800156764791983 , 
   6.12000 ,         1.244246919744529 ,         0.449311387685524 ,         0.794935532059005 , 
   6.14000 ,         0.824102856982284 ,         0.515064285613927 ,         1.115972618830176 , 
   6.16000 ,         1.705750482553577 ,         0.648185183370359 ,         1.040507794357682 , 
   6.18000 ,         0.813469392380111 ,         0.643996602300921 ,         1.033784019483057 , 
   6.20000 ,         1.212344508176202 ,         0.791391553948354 ,         1.313373217190885 , 
   6.22000 ,         1.003800518022544 ,         0.685930353982072 ,         1.388590716597853 , 
   6.24000 ,         1.063867964486270 ,         0.881015658090192 ,         1.296589081717641 , 
   6.26000 ,         1.453486307793657 ,         0.528540475561330 ,         1.453486307793657 , 
   6.28000 ,         1.378595765469207 ,         0.771357154488723 ,         1.345772056767559 , 
   6.30000 ,         1.435087947809861 ,         0.782775244259924 ,         1.320933224688622 , 
   6.32000 ,         1.037105084974277 ,         0.631985911156200 ,         1.458429025745077 , 
   6.34000 ,         1.159393681381066 ,         0.676312980805622 ,         1.368728651630425 , 
   6.36000 ,         1.088107070052009 ,         0.688067706062300 ,         1.152113368290363 , 
   6.38000 ,         1.653746487824828 ,         0.477042256103316 ,         1.081295780500849 , 
   6.40000 ,         1.264174408109390 ,         0.758504644865634 ,         1.027141706588880 , 
   6.42000 ,         1.130679186354718 ,         0.785193879412999 ,         1.177790819119498 , 
   6.44000 ,         1.373371077162398 ,         0.889569902252917 ,         1.076847776411425 , 
   6.46000 ,         1.178760347279534 ,         1.054680310723794 ,         1.023660301584859 , 
   6.48000 ,         1.418125869454480 ,         1.310224988082943 ,         0.832378227723282 , 
   6.50000 ,         1.348133575078165 ,         1.210256277626989 ,         0.796624385273461 , 
   6.52000 ,         1.948909830743326 ,         1.233294502267261 ,         0.867873909002887 , 
   6.54000 ,         1.513287600328593 ,         1.361958840295734 ,         0.862573932187298 , 
   6.56000 ,         1.564237282557283 ,         1.759766942876943 ,         0.797159384380154 , 
   6.58000 ,         1.554742700066130 ,         1.255753719284182 ,         1.031511983697721 , 
   6.60000 ,         1.664206170337272 ,         1.248154627752954 ,         0.698372232195105 , 
   6.62000 ,         1.476933697620760 ,         1.166777621120400 ,         0.886160218572456 , 
