       2500
     
       2.340000      -0.623617       0.003902
       2.360000      -0.595498       0.003919
       2.380000      -0.528375       0.003958
       2.400000      -0.433657       0.004011
       2.420000      -0.417107       0.004030
       2.440000      -0.476124       0.003999
       2.460000      -0.478249       0.003989
       2.480000      -0.398433       0.004024
       2.500000      -0.236772       0.004101
       2.520000      -0.121935       0.004157
       2.540000      -0.330823       0.004038
       2.560000      -0.525625       0.003930
       2.580000      -0.592165       0.003882
       2.600000      -0.610642       0.003863
       2.620000      -0.608667       0.003861
       2.640000      -0.591129       0.003861
       2.660000      -0.513047       0.003896
       2.680000      -0.371837       0.003966
       2.700000      -0.251099       0.004027
       2.720000      -0.046864       0.004128
       2.740000       0.460698       0.004370
       2.760000       0.704475       0.004472
       2.780000       0.167467       0.004218
       2.800000      -0.109431       0.004088
       2.820000       0.034103       0.004150
       2.840000       0.446028       0.004337
       2.860000       0.820350       0.004494
       2.880000       1.058890       0.004580
       2.900000       0.509066       0.004331
       2.920000      -0.158603       0.004016
       2.940000      -0.429705       0.003884
       2.960000      -0.521373       0.003845
       2.980000      -0.539110       0.003850
       3.000000      -0.523389       0.003879
       3.020000      -0.485510       0.003908
       3.040000      -0.383348       0.003969
       3.060000      -0.217389       0.004057
       3.080000       0.246563       0.004281
       3.100000       1.185814       0.004694
       3.120000       1.423154       0.004805
       3.140000       0.659984       0.004496
       3.160000       0.146580       0.004283
       3.180000      -0.224603       0.004121
       3.200000      -0.450433       0.004021
       3.220000      -0.528134       0.003989
       3.240000      -0.554673       0.003984
       3.260000      -0.567663       0.003986
       3.280000      -0.562190       0.003993
       3.300000      -0.523971       0.004021
       3.320000      -0.452891       0.004057
       3.340000      -0.253188       0.004148
       3.360000       0.198314       0.004356
       3.380000       1.002664       0.004710
       3.400000       1.806089       0.005029
       3.420000       1.920447       0.005047
       3.440000       2.501619       0.005242
       3.460000       3.690888       0.005651
       3.480000       3.720159       0.005629
       3.500000       2.701745       0.005223
       3.520000       1.486759       0.004713
       3.540000       0.670605       0.004325
       3.560000      -0.025351       0.003970
       3.580000      -0.357933       0.003777
       3.600000      -0.477513       0.003685
       3.620000      -0.508338       0.003643
       3.640000      -0.474383       0.003637
       3.660000      -0.350756       0.003678
       3.680000      -0.058388       0.003796
       3.700000       0.510339       0.004032
       3.720000       0.746287       0.004107
       3.740000       0.301953       0.003879
       3.760000       0.253582       0.003823
       3.780000       0.789143       0.004030
       3.800000       1.339565       0.004226
       3.820000       1.040120       0.004076
       3.840000       0.421317       0.003782
       3.860000      -0.055216       0.003540
       3.880000      -0.123350       0.003482
       3.900000       0.071995       0.003551
       3.920000      -0.036907       0.003475
       3.940000      -0.272065       0.003343
       3.960000      -0.352880       0.003279
       3.980000      -0.420076       0.003225
       4.000000      -0.394539       0.003218
       4.020000      -0.199984       0.003306
       4.040000       0.341492       0.003553
       4.060000       1.574799       0.004047
       4.080000       2.318300       0.004297
       4.100000       1.158287       0.003812
       4.120000       0.103970       0.003312
       4.140000      -0.249863       0.003089
       4.160000      -0.295271       0.003007
       4.180000      -0.314227       0.002931
       4.200000      -0.262283       0.002878
       4.220000      -0.150112       0.002849
       4.240000       0.380999       0.002995
       4.260000       0.623603       0.003022
       4.280000      -0.154533       0.002676
       4.300000      -0.404547       0.002548
       4.320000      -0.343548       0.002560
       4.340000      -0.208029       0.002619
       4.360000      -0.321070       0.002580
       4.380000      -0.194771       0.002637
       4.400000      -0.107910       0.002674
       4.420000      -0.063564       0.002687
       4.440000      -0.275005       0.002597
       4.460000      -0.536934       0.002483
       4.480000      -0.623633       0.002449
       4.500000      -0.653863       0.002439
       4.520000      -0.665226       0.002441
       4.540000      -0.665474       0.002446
       4.560000      -0.652340       0.002449
       4.580000      -0.627081       0.002463
       4.600000      -0.572545       0.002491
       4.620000      -0.481286       0.002537
       4.640000      -0.266539       0.002634
       4.660000      -0.100858       0.002706
       4.680000      -0.193860       0.002667
       4.700000      -0.186489       0.002670
       4.720000      -0.082084       0.002716
       4.740000       0.378707       0.002909
       4.760000       0.444140       0.002944
       4.780000      -0.112500       0.002731
       4.800000      -0.289661       0.002670
       4.820000      -0.287531       0.002682
       4.840000      -0.277370       0.002696
       4.860000      -0.240659       0.002717
       4.880000      -0.063521       0.002803
       4.900000      -0.159605       0.002773
       4.920000      -0.129791       0.002783
       4.940000       0.201719       0.002925
       4.960000       0.633150       0.003107
       4.980000       0.942427       0.003237
       5.000000       0.366299       0.003023
       5.020000      -0.084718       0.002844
       5.040000      -0.180626       0.002815
       5.060000      -0.048028       0.002887
       5.080000       0.443937       0.003108
       5.100000       0.580511       0.003182
       5.120000       0.010214       0.002968
       5.140000      -0.143327       0.002918
       5.160000      -0.091437       0.002956
       5.180000      -0.059183       0.002978
       5.200000      -0.328845       0.002861
       5.220000      -0.532080       0.002771
       5.240000      -0.591376       0.002746
       5.260000      -0.596286       0.002730
       5.280000      -0.597721       0.002724
       5.300000      -0.600861       0.002727
       5.320000      -0.565567       0.002746
       5.340000      -0.476555       0.002796
       5.360000      -0.283359       0.002894
       5.380000       0.134994       0.003096
       5.400000       0.366228       0.003209
       5.420000       0.273765       0.003174
       5.440000      -0.108848       0.003005
       5.460000      -0.224569       0.002951
